order_placed_at_utc,order_category,item_count,actual_delivery_time_minutes,estimated_delivery_time_lower_minutes,estimated_delivery_time_upper_minutes,venue_location_h3_index,customer_location_h3_index,courier_supply_index,precipitation
2022-04-14T16:52:00.000000,Food delivery,2,59.327395630507695,55.0,65.0,881126d237fffff,881126d0cbfffff,1.78,0.0
2022-04-14T16:54:00.000000,Food delivery,1,57.0342369249561,25.0,35.0,881126d2e5fffff,881126d05bfffff,1.79,0.0
2022-04-14T16:55:00.000000,Food delivery,1,39.64819396340087,10.0,25.0,881126d31bfffff,881126d31bfffff,1.81,0.0
2022-04-14T16:59:00.000000,Food delivery,13,30.405343548419186,10.0,20.0,881126d339fffff,881126d307fffff,1.82,0.0
2022-04-14T17:01:00.000000,Food delivery,1,25.353401792735855,30.0,40.0,881126d239fffff,881126d21dfffff,1.84,0.0
2022-04-14T17:05:00.000000,Food delivery,2,14.226799367194841,20.0,30.0,881126d307fffff,881126d307fffff,1.87,0.0
2022-04-14T17:07:00.000000,Food delivery,2,63.07777510698895,40.0,50.0,881126d06dfffff,881126d237fffff,1.91,0.0
2022-04-14T17:09:00.000000,Retail,5,26.633190641236197,30.0,40.0,881126d331fffff,881126d33dfffff,1.95,0.0
2022-04-14T17:10:00.000000,Food delivery,1,23.347646982661765,15.0,25.0,881126d04dfffff,881126d227fffff,2.02,0.0
2022-04-14T17:10:00.000000,Food delivery,1,67.99393667962055,20.0,30.0,881126d331fffff,881126d335fffff,1.99,0.0
2022-04-14T17:12:00.000000,Food delivery,1,11.00511105234548,20.0,30.0,881126d33dfffff,881126d323fffff,2.05,0.0
2022-04-14T17:13:00.000000,Food delivery,2,22.069591917783978,15.0,25.0,881126d06dfffff,881126d06dfffff,2.06,0.0
2022-04-14T17:14:00.000000,Food delivery,3,39.2441483666898,15.0,25.0,881126d043fffff,881126d043fffff,2.03,0.0
2022-04-14T17:14:00.000000,Retail,8,17.86959191778398,15.0,25.0,881126d06bfffff,881126d063fffff,2.06,0.0
2022-04-14T17:17:00.000000,Food delivery,2,35.368229620394985,20.0,30.0,881126d305fffff,881126d305fffff,2.01,0.0
2022-04-14T17:18:00.000000,Food delivery,1,28.743936679620543,15.0,25.0,881126d331fffff,881126d333fffff,1.99,0.0
2022-04-14T17:21:00.000000,Food delivery,1,29.971178359104385,25.0,35.0,881126d305fffff,881126d34dfffff,1.97,0.0
2022-04-14T17:22:00.000000,Food delivery,2,26.623037048534307,15.0,25.0,881126d061fffff,881126d029fffff,1.94,0.0
2022-04-14T17:22:00.000000,Food delivery,2,21.489703715234306,25.0,35.0,881126d339fffff,881126d335fffff,1.94,0.0
2022-04-14T17:29:00.000000,Food delivery,2,49.263203611024004,35.0,45.0,881126d237fffff,881126d055fffff,1.93,0.0
2022-04-14T17:30:00.000000,Food delivery,2,55.98970371523431,20.0,30.0,881126d32bfffff,881126d347fffff,1.94,0.0
2022-04-14T17:32:00.000000,Food delivery,2,14.413203611024006,25.0,35.0,881126d311fffff,881126d31bfffff,1.93,0.0
2022-04-14T17:36:00.000000,Retail,6,28.077775106988952,10.0,20.0,881126d045fffff,881126d061fffff,1.91,0.0
2022-04-14T17:37:00.000000,Food delivery,3,39.84345775256296,30.0,40.0,881126d305fffff,881126d347fffff,1.89,0.0
2022-04-14T17:38:00.000000,Food delivery,2,46.643466033894846,40.0,50.0,881126d06dfffff,881126d063fffff,1.87,0.0
2022-04-14T17:40:00.000000,Food delivery,2,22.286735126035857,10.0,20.0,881126d061fffff,881126d061fffff,1.84,0.0
2022-04-14T17:44:00.000000,Food delivery,4,21.681527296700867,20.0,30.0,881126d069fffff,881126d069fffff,1.81,0.0
2022-04-14T17:45:00.000000,Food delivery,3,14.260728963807694,20.0,30.0,881126d20dfffff,881126d263fffff,1.78,0.0
2022-04-14T17:45:00.000000,Food delivery,1,24.9842369249561,25.0,35.0,881126d33dfffff,881126d337fffff,1.79,0.0
2022-04-14T17:49:00.000000,Food delivery,1,33.58056878858224,25.0,35.0,881126d253fffff,8808996d2dfffff,1.76,0.0
2022-04-14T17:52:00.000000,Food delivery,1,16.32388220209654,40.0,50.0,881126d331fffff,881126d335fffff,1.75,0.0
2022-04-14T17:52:00.000000,Food delivery,2,32.77388220209654,25.0,35.0,881126d339fffff,881126d363fffff,1.75,0.0
2022-04-14T17:53:00.000000,Food delivery,2,25.224378765972357,15.0,25.0,881126d22dfffff,881126d26bfffff,1.72,0.0
2022-04-14T17:53:00.000000,Food delivery,2,30.567758800445965,25.0,35.0,881126d311fffff,881126d04dfffff,1.74,0.0
2022-04-14T17:55:00.000000,Food delivery,2,29.380721315044212,30.0,40.0,881126d33dfffff,881126d305fffff,1.7,0.0
2022-04-14T17:57:00.000000,Food delivery,2,27.80036923965049,30.0,40.0,881126d305fffff,881126d347fffff,1.69,0.0
2022-04-14T18:04:00.000000,Food delivery,2,37.03651156429336,15.0,25.0,881126d331fffff,881126d33dfffff,1.68,0.0
2022-04-14T18:04:00.000000,Food delivery,1,19.75317823089336,10.0,20.0,881126d331fffff,881126d33dfffff,1.68,0.0
2022-04-14T18:06:00.000000,Food delivery,3,40.189114334109085,25.0,35.0,881126d311fffff,881126d225fffff,1.67,0.0
2022-04-14T18:08:00.000000,Food delivery,2,24.17244766740908,5.0,25.0,881126d1d5fffff,881126d1d5fffff,1.67,0.0
2022-04-14T18:14:00.000000,Food delivery,2,16.45317823089336,20.0,30.0,881126d06bfffff,881126d061fffff,1.68,0.0
2022-04-14T18:17:00.000000,Retail,10,44.06703590635049,25.0,35.0,881126d1d5fffff,881126d0e3fffff,1.69,0.0
2022-04-14T18:19:00.000000,Food delivery,1,31.58370257295049,10.0,20.0,881126d363fffff,881126d305fffff,1.69,0.0
2022-04-14T18:32:00.000000,Food delivery,1,21.80814383008177,30.0,40.0,881126d067fffff,881126d065fffff,1.66,0.0
2022-04-14T18:42:00.000000,Retail,8,10.312016194776248,15.0,25.0,881126d307fffff,881126d339fffff,1.64,0.0
2022-04-14T18:54:00.000000,Food delivery,6,34.930126473265396,20.0,30.0,881126d339fffff,881126d305fffff,1.63,0.0
2022-04-14T18:55:00.000000,Food delivery,2,60.36453170262863,30.0,40.0,881126d331fffff,881126d06dfffff,1.62,0.0
2022-04-14T18:58:00.000000,Food delivery,2,37.26453170262863,35.0,45.0,881126d331fffff,881126d06bfffff,1.62,0.0
2022-04-14T19:28:00.000000,Food delivery,2,34.164531702628636,10.0,20.0,881126d06bfffff,881126d061fffff,1.62,0.0
2022-04-14T19:48:00.000000,Food delivery,2,41.71201619477625,45.0,55.0,881126d0a9fffff,881126c22dfffff,1.64,0.0
2022-04-14T20:04:00.000000,Food delivery,1,21.6935666065037,20.0,30.0,881126d06dfffff,881126d069fffff,1.65,0.0
2022-04-14T20:10:00.000000,Food delivery,2,22.75814383008177,25.0,35.0,881126d06dfffff,881126d069fffff,1.66,0.0
2022-04-14T20:51:00.000000,Food delivery,3,30.57481049678177,30.0,40.0,881126d04dfffff,881126d231fffff,1.66,0.0
2022-04-14T21:03:00.000000,Food delivery,3,67.54147716338177,45.0,55.0,881126d0a9fffff,881126d1edfffff,1.66,1.8
2022-04-14T21:04:00.000000,Food delivery,1,21.43405809141187,15.0,25.0,881126d06bfffff,881126d009fffff,1.64,1.8
2022-04-14T21:35:00.000000,Food delivery,1,17.84786503602863,35.0,45.0,881126d331fffff,881126d335fffff,1.62,1.8
2022-04-14T21:41:00.000000,Food delivery,4,29.361332985433364,20.0,30.0,881126d06dfffff,881126d069fffff,1.6,1.8
2022-04-14T23:38:00.000000,Food delivery,1,34.713212283371895,20.0,30.0,881126d06bfffff,881126d061fffff,1.57,0.0
2022-04-15T00:40:00.000000,Food delivery,3,31.99876617589213,25.0,35.0,881126d331fffff,881126d335fffff,1.6,0.0
2022-04-15T00:46:00.000000,Food delivery,1,58.32566732060989,45.0,55.0,881126d1c1fffff,881126d1b3fffff,1.55,0.0
2022-04-15T01:01:00.000000,Food delivery,2,28.702336609869057,30.0,40.0,881126d339fffff,881126d323fffff,1.53,0.0
2022-04-15T02:35:00.000000,Food delivery,4,36.50393605975868,20.0,30.0,881126d31bfffff,881126d045fffff,1.5,0.0
2022-04-15T03:52:00.000000,Food delivery,2,84.60688043079439,25.0,35.0,881126d331fffff,881126d14bfffff,1.48,0.0
2022-04-15T05:08:00.000000,Retail,16,17.97332781232577,20.0,30.0,881126d04dfffff,881126d055fffff,1.46,0.0
2022-04-15T06:02:00.000000,Food delivery,3,34.53999447902577,15.0,25.0,881126d303fffff,881126d319fffff,1.46,0.0
2022-04-15T06:11:00.000000,Retail,10,29.15666114572577,20.0,30.0,881126d307fffff,881126d36bfffff,1.46,0.0
2022-04-15T06:26:00.000000,Retail,1,4.590213764194385,5.0,25.0,881126d045fffff,881126d045fffff,1.48,0.0
2022-04-15T06:29:00.000000,Food delivery,2,23.714125544677312,30.0,40.0,881126d303fffff,881126d323fffff,1.49,0.0
2022-04-15T07:03:00.000000,Food delivery,7,31.409669259709435,15.0,25.0,881126d04dfffff,881126d045fffff,1.51,0.0
2022-04-15T07:25:00.000000,Food delivery,5,34.272655701476296,10.0,20.0,881126d04dfffff,881126d227fffff,1.54,0.0
2022-04-15T07:41:00.000000,Food delivery,3,17.975667320609894,25.0,35.0,881126d331fffff,881126d33dfffff,1.55,0.0
2022-04-15T07:43:00.000000,Food delivery,2,29.322655701476297,10.0,20.0,881126d263fffff,881126d263fffff,1.54,0.0
2022-04-15T07:47:00.000000,Food delivery,4,22.785669943269063,20.0,30.0,881126c35bfffff,881126c22dfffff,1.53,0.0
2022-04-15T07:55:00.000000,Food delivery,4,23.702336609869057,30.0,40.0,881126d2a1fffff,881126d0c9fffff,1.53,0.0
2022-04-15T07:56:00.000000,Retail,16,21.676335926309434,20.0,30.0,881126d307fffff,881126d333fffff,1.51,0.0
2022-04-15T07:58:00.000000,Food delivery,1,14.714683183798657,10.0,20.0,881126d06bfffff,881126d061fffff,1.52,0.0
2022-04-15T08:03:00.000000,Retail,9,33.1726557014763,25.0,35.0,881126d339fffff,881126d369fffff,1.54,0.0
2022-04-15T08:03:00.000000,Retail,2,44.37566732060989,25.0,35.0,881126d04dfffff,881126d229fffff,1.55,0.0
2022-04-15T08:04:00.000000,Retail,7,14.113212283371894,10.0,20.0,881126d307fffff,881126d307fffff,1.57,0.0
2022-04-15T08:11:00.000000,Food delivery,2,36.03186656073357,20.0,30.0,881126d20dfffff,881126d20bfffff,1.61,0.0
2022-04-15T08:16:00.000000,Food delivery,2,24.91201619477625,20.0,30.0,881126d191fffff,881126d199fffff,1.64,0.0
2022-04-15T08:18:00.000000,Food delivery,1,20.5935666065037,5.0,15.0,881126d06dfffff,881126d065fffff,1.65,0.0
2022-04-15T08:27:00.000000,Food delivery,1,14.917035906350492,10.0,20.0,881126d06bfffff,881126d06dfffff,1.69,0.0
2022-04-15T08:34:00.000000,Food delivery,1,26.060935275855446,30.0,40.0,881126d2a1fffff,881126d233fffff,1.71,0.0
2022-04-15T08:35:00.000000,Food delivery,2,20.854419548694526,15.0,25.0,881126d311fffff,881126d221fffff,1.73,0.0
2022-04-15T08:36:00.000000,Food delivery,1,18.39054886879654,20.0,30.0,881126d331fffff,881126d335fffff,1.75,0.0
2022-04-15T08:38:00.000000,Food delivery,2,28.9509035916561,30.0,40.0,881126d067fffff,881126d061fffff,1.79,0.0
2022-04-15T08:49:00.000000,Retail,22,34.620068459435856,15.0,25.0,881126d363fffff,881126d34dfffff,1.84,0.0
2022-04-15T08:52:00.000000,Retail,22,28.61012441926296,25.0,35.0,881126d307fffff,881126d335fffff,1.89,0.0
2022-04-15T08:54:00.000000,Food delivery,3,29.273037048534306,25.0,35.0,881126d0b5fffff,881126d0b3fffff,1.94,0.0
2022-04-15T08:57:00.000000,Food delivery,2,20.810603346320544,10.0,20.0,881126d06dfffff,881126d06dfffff,1.99,0.0
2022-04-15T08:57:00.000000,Food delivery,2,14.827481699989795,20.0,30.0,881126d06dfffff,881126d06bfffff,2.03,0.0
2022-04-15T08:58:00.000000,Retail,1,33.441077504750695,35.0,45.0,881126d04dfffff,881126d331fffff,2.04,0.0
2022-04-15T08:59:00.000000,Food delivery,5,61.54107750475069,10.0,20.0,881126d33dfffff,881126d33dfffff,2.04,0.0
2022-04-15T09:02:00.000000,Food delivery,2,28.407744171350696,20.0,30.0,881126d04dfffff,881126d23dfffff,2.04,0.0
2022-04-15T09:05:00.000000,Retail,18,22.191077504750695,20.0,30.0,881126d04dfffff,881126d045fffff,2.04,0.0
2022-04-15T09:12:00.000000,Food delivery,6,30.794148366689793,30.0,40.0,881126d067fffff,881126d00dfffff,2.03,0.0
2022-04-15T09:15:00.000000,Food delivery,1,17.055885476137174,15.0,25.0,881126d061fffff,881126d061fffff,2.0,0.0
2022-04-15T09:15:00.000000,Food delivery,2,23.49903830130555,35.0,45.0,881126d06dfffff,881126d067fffff,1.98,0.0
2022-04-15T09:20:00.000000,Food delivery,2,23.5665239745362,25.0,35.0,881126d067fffff,881126d061fffff,1.95,0.0
2022-04-15T09:22:00.000000,Retail,7,5.853676553380109,5.0,15.0,881126d363fffff,881126d305fffff,1.92,0.0
2022-04-15T09:24:00.000000,Food delivery,1,29.90167879221736,35.0,45.0,881126d331fffff,881126d33dfffff,1.88,0.0
2022-04-15T09:26:00.000000,Food delivery,1,22.503401792735858,25.0,35.0,881126d061fffff,881126d047fffff,1.84,0.0
2022-04-15T09:29:00.000000,Food delivery,2,28.09116404283725,20.0,30.0,881126d06dfffff,881126d305fffff,1.8,0.0
2022-04-15T09:32:00.000000,Retail,1,44.04723545528224,25.0,35.0,881126d04dfffff,881126d06dfffff,1.76,0.0
2022-04-15T09:32:00.000000,Food delivery,3,28.234425467045963,30.0,40.0,881126c243fffff,881126d0a5fffff,1.74,0.0
2022-04-15T09:33:00.000000,Food delivery,3,40.36093527585545,30.0,40.0,881126d06bfffff,881126d02dfffff,1.71,0.0
2022-04-15T09:35:00.000000,Food delivery,2,26.530721315044218,20.0,30.0,881126d339fffff,881126d33dfffff,1.7,0.0
2022-04-15T09:36:00.000000,Retail,29,19.63370257295049,20.0,30.0,881126d04dfffff,881126d313fffff,1.69,0.0
2022-04-15T09:47:00.000000,Food delivery,1,20.00814383008177,20.0,30.0,881126d331fffff,881126d06dfffff,1.66,0.0
2022-04-15T09:50:00.000000,Food delivery,3,22.063459806565398,20.0,30.0,881126d0c3fffff,881126d0d5fffff,1.63,0.0
2022-04-15T09:51:00.000000,Food delivery,1,18.381866560733567,10.0,20.0,881126d061fffff,881126d061fffff,1.61,0.0
2022-04-15T09:53:00.000000,Food delivery,4,21.131866159738323,15.0,25.0,881126d331fffff,881126d33dfffff,1.59,0.0
2022-04-15T10:03:00.000000,Food delivery,3,24.375667320609896,10.0,20.0,881126d33dfffff,881126d307fffff,1.55,0.0
2022-04-15T10:09:00.000000,Food delivery,2,26.135669943269058,15.0,25.0,881126d1c1fffff,881126d1c1fffff,1.53,0.0
2022-04-15T10:15:00.000000,Food delivery,6,27.514125544677313,15.0,25.0,881126d305fffff,881126d32bfffff,1.49,0.0
2022-04-15T10:16:00.000000,Food delivery,2,36.948844206412375,35.0,45.0,881126d069fffff,881126d06dfffff,1.47,0.0
2022-04-15T10:19:00.000000,Food delivery,1,38.15666114572578,15.0,25.0,881126d1c1fffff,881126d1e9fffff,1.46,0.0
2022-04-15T10:19:00.000000,Retail,16,33.332177539712376,35.0,45.0,881126d1c5fffff,881126c35bfffff,1.47,0.0
2022-04-15T10:20:00.000000,Retail,11,18.932177539712374,35.0,45.0,881126d18bfffff,881126d189fffff,1.47,0.0
2022-04-15T10:24:00.000000,Retail,17,30.33079221137731,30.0,40.0,881126d013fffff,881126d0c1fffff,1.49,0.0
2022-04-15T10:29:00.000000,Food delivery,4,28.640213764194385,25.0,35.0,881126d339fffff,881126d33dfffff,1.48,0.0
2022-04-15T10:38:00.000000,Food delivery,2,25.265510873012374,15.0,25.0,881126d331fffff,881126d331fffff,1.47,0.0
2022-04-15T10:44:00.000000,Food delivery,1,18.198844206412375,15.0,25.0,881126d069fffff,881126d045fffff,1.47,0.0
2022-04-15T10:45:00.000000,Food delivery,1,45.580792211377315,20.0,30.0,881126d06bfffff,881126d06dfffff,1.49,0.0
2022-04-15T10:49:00.000000,Food delivery,3,24.13079221137731,25.0,35.0,881126d219fffff,8808996d23fffff,1.49,0.0
2022-04-15T10:49:00.000000,Food delivery,1,27.820602726458674,15.0,25.0,881126d33dfffff,881126d33dfffff,1.5,0.0
2022-04-15T10:54:00.000000,Food delivery,1,35.25393605975868,35.0,50.0,881126d72dfffff,8808996da5fffff,1.5,0.0
2022-04-15T11:04:00.000000,Food delivery,2,25.140213764194385,25.0,35.0,881126d331fffff,881126d33dfffff,1.48,0.0
2022-04-15T11:09:00.000000,Food delivery,2,22.790213764194387,10.0,20.0,881126d33dfffff,881126d14bfffff,1.48,0.0
2022-04-15T11:11:00.000000,Food delivery,4,36.93079221137731,10.0,20.0,881126d263fffff,881126d229fffff,1.49,0.0
2022-04-15T11:13:00.000000,Food delivery,4,24.03079221137731,20.0,30.0,881126d331fffff,881126d33dfffff,1.49,0.0
2022-04-15T11:19:00.000000,Food delivery,1,37.49021376419439,25.0,35.0,881126d339fffff,881126d333fffff,1.48,0.0
2022-04-15T11:23:00.000000,Food delivery,6,24.715510873012374,15.0,25.0,881126d20dfffff,881126d20dfffff,1.47,0.0
2022-04-15T11:28:00.000000,Food delivery,2,37.24884420641237,35.0,45.0,881126d06bfffff,881126d1c5fffff,1.47,0.0
2022-04-15T11:30:00.000000,Food delivery,2,28.74884420641237,20.0,30.0,881126d311fffff,881126d225fffff,1.47,0.0
2022-04-15T11:30:00.000000,Food delivery,2,21.58079221137731,5.0,10.0,881126d067fffff,881126d067fffff,1.49,0.0
2022-04-15T11:32:00.000000,Food delivery,2,28.959669259709436,15.0,25.0,881126d33dfffff,881126d369fffff,1.51,0.0
2022-04-15T11:35:00.000000,Food delivery,3,37.669003276569065,30.0,40.0,881126d191fffff,881126c245fffff,1.53,0.0
2022-04-15T11:40:00.000000,Food delivery,1,20.175667320609893,10.0,20.0,881126d197fffff,881126d197fffff,1.55,0.0
2022-04-15T11:43:00.000000,Retail,17,22.428065672919068,20.0,30.0,881126d339fffff,881126d305fffff,1.56,0.0
2022-04-15T11:44:00.000000,Food delivery,2,23.265199493038317,10.0,20.0,881126d061fffff,881126d317fffff,1.59,0.0
2022-04-15T11:46:00.000000,Retail,10,18.21543284259213,20.0,30.0,881126d04dfffff,881126d01dfffff,1.6,0.0
2022-04-15T11:50:00.000000,Retail,3,16.147865036028634,20.0,30.0,881126d06dfffff,881126d06dfffff,,0.0
2022-04-15T11:56:00.000000,Food delivery,3,34.79786503602863,30.0,40.0,881126d33dfffff,881126d303fffff,1.62,0.0
2022-04-15T11:59:00.000000,Food delivery,2,38.6967931398654,25.0,35.0,881126d331fffff,881126d337fffff,1.63,0.0
2022-04-15T12:01:00.000000,Food delivery,1,24.51453170262863,15.0,25.0,881126d339fffff,881126d307fffff,1.62,0.0
2022-04-15T12:03:00.000000,Food delivery,2,20.864531702628632,10.0,20.0,881126d22dfffff,881126d267fffff,1.62,0.0
2022-04-15T12:03:00.000000,Food delivery,1,18.765199894133566,20.0,30.0,881126d339fffff,881126d307fffff,1.61,0.0
2022-04-15T12:04:00.000000,Food delivery,1,35.43186615973832,25.0,35.0,881126d339fffff,881126d335fffff,1.59,0.0
2022-04-15T12:06:00.000000,Food delivery,3,42.511399006219065,5.0,10.0,881126d305fffff,881126d305fffff,1.56,0.0
2022-04-15T12:11:00.000000,Food delivery,5,24.422655701476298,10.0,20.0,881126d31bfffff,881126d225fffff,1.54,0.0
2022-04-15T12:13:00.000000,Food delivery,2,22.498016517198657,25.0,35.0,881126d2a1fffff,881126d2e7fffff,1.52,0.0
2022-04-15T12:14:00.000000,Food delivery,8,56.087269393058676,5.0,25.0,881126d191fffff,881126d191fffff,1.5,0.0
2022-04-15T12:15:00.000000,Food delivery,2,18.023547097494387,25.0,35.0,881126d06bfffff,881126d311fffff,1.48,0.0
2022-04-15T12:17:00.000000,Food delivery,3,25.789994479025772,15.0,25.0,881126d06bfffff,881126d04dfffff,1.46,0.0
2022-04-15T12:21:00.000000,Food delivery,3,25.339994479025776,25.0,35.0,881126d339fffff,881126d301fffff,1.46,0.0
2022-04-15T12:23:00.000000,Food delivery,1,22.18999447902577,15.0,25.0,881126d06bfffff,881126d317fffff,1.46,0.0
2022-04-15T12:24:00.000000,Food delivery,2,20.713642988880245,20.0,30.0,881126d331fffff,881126d331fffff,1.45,0.0
2022-04-15T12:27:00.000000,Food delivery,4,36.5031022862746,35.0,45.0,881126d067fffff,881126d069fffff,1.44,0.0
2022-04-15T12:27:00.000000,Food delivery,5,51.6031022862746,40.0,50.0,881126d1c1fffff,881126c229fffff,1.44,0.0
2022-04-15T12:30:00.000000,Food delivery,3,28.613642988880244,35.0,45.0,881126c243fffff,881126c25dfffff,1.45,0.0
2022-04-15T12:41:00.000000,Food delivery,2,17.315510873012375,15.0,25.0,881126d31bfffff,881126d31bfffff,1.47,0.0
2022-04-15T12:46:00.000000,Food delivery,1,21.49884420641237,10.0,20.0,881126d267fffff,881126d267fffff,1.47,0.0
2022-04-15T12:57:00.000000,Food delivery,1,23.11412554467731,25.0,35.0,881126d331fffff,881126d339fffff,1.49,0.0
2022-04-15T13:04:00.000000,Food delivery,6,39.803936059758676,25.0,35.0,881126d1c1fffff,881126d1edfffff,1.5,0.0
2022-04-15T13:05:00.000000,Food delivery,2,38.82633592630944,25.0,35.0,881126d219fffff,8808996d25fffff,1.51,0.0
2022-04-15T13:09:00.000000,Food delivery,3,27.276335926309436,25.0,35.0,881126d32bfffff,881126d307fffff,1.51,0.0
2022-04-15T13:13:00.000000,Food delivery,1,26.720602726458672,20.0,30.0,881126d33dfffff,881126d323fffff,1.5,0.0
2022-04-15T13:15:00.000000,Retail,6,19.493002593009436,5.0,15.0,881126d045fffff,881126d06bfffff,1.51,0.0
2022-04-15T13:16:00.000000,Retail,3,18.214683183798655,5.0,15.0,881126d045fffff,881126d045fffff,1.52,0.0
2022-04-15T13:16:00.000000,Food delivery,3,30.655989034776297,20.0,30.0,881126d06bfffff,881126d00dfffff,1.54,0.0
2022-04-15T13:18:00.000000,Food delivery,8,82.76139900621907,25.0,45.0,881126d061fffff,881126d061fffff,1.56,0.0
2022-04-15T13:21:00.000000,Retail,13,12.931135971781515,5.0,15.0,881126d307fffff,881126d339fffff,1.58,0.0
2022-04-15T13:24:00.000000,Retail,9,14.015432842592128,10.0,20.0,881126d06dfffff,881126d06dfffff,1.6,0.0
2022-04-15T13:25:00.000000,Retail,4,24.826899939803702,15.0,25.0,881126d339fffff,881126d33dfffff,1.65,0.0
2022-04-15T13:25:00.000000,Food delivery,5,20.063459806565398,15.0,25.0,881126d347fffff,881126d369fffff,1.63,0.0
2022-04-15T13:27:00.000000,Retail,4,13.989114334109082,15.0,25.0,881126d04dfffff,881126d225fffff,1.67,0.0
2022-04-15T13:30:00.000000,Food delivery,2,26.405781000809082,20.0,30.0,881126d305fffff,881126d363fffff,1.67,0.0
2022-04-15T13:37:00.000000,Food delivery,2,18.43370257295049,25.0,35.0,881126d307fffff,881126d305fffff,1.69,0.0
2022-04-15T13:38:00.000000,Food delivery,4,23.595349528076248,25.0,35.0,881126d067fffff,881126d029fffff,1.64,0.0
2022-04-15T13:38:00.000000,Food delivery,3,34.75578100080909,30.0,40.0,881126d331fffff,881126d315fffff,1.67,0.0
2022-04-15T13:40:00.000000,Food delivery,4,22.54853282643832,20.0,30.0,881126d33dfffff,881126d33dfffff,1.59,0.0
2022-04-15T13:40:00.000000,Food delivery,5,17.581866560733566,25.0,35.0,881126d2a1fffff,881126d2a5fffff,1.61,0.0
2022-04-15T13:42:00.000000,Food delivery,9,21.365432842592128,25.0,35.0,881126d0a9fffff,881126d0a3fffff,1.6,0.0
2022-04-15T13:47:00.000000,Food delivery,2,21.448533227433565,25.0,35.0,881126d191fffff,881126d193fffff,1.61,0.0
2022-04-15T13:48:00.000000,Food delivery,2,18.165199894133565,20.0,30.0,881126d1ebfffff,881126d1ebfffff,1.61,0.0
2022-04-15T13:52:00.000000,Food delivery,1,24.04534952807625,25.0,35.0,881126d2a1fffff,881126d2a9fffff,1.64,0.0
2022-04-15T13:55:00.000000,Food delivery,2,22.519844897593362,10.0,20.0,881126d347fffff,881126d347fffff,1.68,0.0
2022-04-15T13:55:00.000000,Food delivery,3,33.722447667409085,30.0,40.0,881126d0c3fffff,881126d0e3fffff,1.67,0.0
2022-04-15T13:58:00.000000,Retail,23,19.786511564293363,20.0,30.0,881126d209fffff,881126d20bfffff,1.68,0.0
2022-04-15T14:10:00.000000,Food delivery,4,37.75036923965049,15.0,25.0,881126d331fffff,881126d339fffff,1.69,0.0
2022-04-15T14:17:00.000000,Food delivery,4,38.872447667409084,25.0,35.0,881126d339fffff,881126d305fffff,1.67,0.0
2022-04-15T14:19:00.000000,Food delivery,5,24.57868286137625,10.0,20.0,881126d33dfffff,881126d323fffff,1.64,0.0
2022-04-15T14:33:00.000000,Food delivery,2,10.8102332731037,10.0,15.0,881126d029fffff,881126d029fffff,1.65,0.0
2022-04-15T14:36:00.000000,Food delivery,3,41.580126473265395,20.0,30.0,881126d331fffff,881126d333fffff,1.63,0.0
2022-04-15T14:37:00.000000,Food delivery,3,28.581866560733566,35.0,45.0,881126d0a9fffff,881126d0e1fffff,1.61,0.0
2022-04-15T14:41:00.000000,Retail,34,29.4467931398654,20.0,30.0,881126d209fffff,8808996d63fffff,1.63,0.0
2022-04-15T14:41:00.000000,Food delivery,4,34.33119836932863,35.0,45.0,881126d0a9fffff,881126d1cbfffff,1.62,0.0
2022-04-15T14:42:00.000000,Food delivery,4,27.847387981744212,25.0,35.0,881126d04bfffff,881126d2adfffff,1.7,0.0
2022-04-15T14:42:00.000000,Food delivery,2,39.091477163381775,15.0,25.0,881126d06bfffff,881126d06bfffff,1.66,0.0
2022-04-15T14:43:00.000000,Food delivery,3,20.134425467045965,15.0,25.0,881126d305fffff,881126d32bfffff,1.74,0.0
2022-04-15T14:44:00.000000,Food delivery,4,31.1675702583561,20.0,30.0,881126d305fffff,881126d305fffff,1.79,0.0
2022-04-15T14:53:00.000000,Food delivery,2,28.611010086707026,20.0,30.0,881126d045fffff,881126d06dfffff,1.85,0.0
2022-04-15T14:54:00.000000,Food delivery,6,32.54345775256296,30.0,40.0,881126d0a9fffff,881126d0a5fffff,1.89,0.0
2022-04-15T14:55:00.000000,Food delivery,4,14.137009886680108,10.0,20.0,881126d33dfffff,881126d33dfffff,1.92,0.0
2022-04-15T14:55:00.000000,Retail,3,18.53970371523431,25.0,35.0,881126d307fffff,881126d305fffff,1.94,0.0
2022-04-15T14:56:00.000000,Retail,59,48.7498573078362,20.0,30.0,881126d1c5fffff,881126d027fffff,1.95,0.0
2022-04-15T15:05:00.000000,Food delivery,2,26.865704968005552,20.0,30.0,881126d061fffff,881126d063fffff,1.98,0.0
2022-04-15T15:06:00.000000,Food delivery,1,43.151562953794986,15.0,25.0,881126d20dfffff,881126d201fffff,2.01,0.0
2022-04-15T15:12:00.000000,Food delivery,2,15.580980315961764,25.0,35.0,881126d33bfffff,881126d339fffff,2.02,0.0
2022-04-15T15:13:00.000000,Food delivery,4,71.86431364926176,35.0,50.0,881126d193fffff,881126d1dbfffff,2.02,0.0
2022-04-15T15:15:00.000000,Food delivery,1,15.810815033289794,5.0,20.0,881126d305fffff,881126d305fffff,2.03,0.0
2022-04-15T15:15:00.000000,Food delivery,5,39.4941483666898,20.0,30.0,881126d339fffff,881126d32bfffff,2.03,0.0
